Ids,Molecular Weight,No. of Hydrogen Bond Donors,No. of Hydrogen Bond Acceptors,TPSA,No. of Rotatable Bonds,C Ratio,N Ratio,NO Ratio,Hetero Ratio,Halogen Ratio,Number of Rings,Number of Aromatic Rings,Number of Rings (size 3),Number of Rings (size 4),Number of Rings (size 5),Number of Rings (size 6),Log(BCF),Log(Koc),Parachor,Index of Refraction,Surface Tension,Density,Polarizability,LogS (pH = 7.40),LogP,LogD (pH = 7.40),LogSw|LogSw,LogSw|pH,pKa(Acid)|pKa,pKa(Base)|pKa,Neutral form (pH = 7.40),Negative form (pH = 7.40),Positive form (pH = 7.40),Total energy (VAMP Electrostatics),Electronic energy (VAMP Electrostatics),Heat of formation (VAMP Electrostatics),HOMO eigenvalue (VAMP Electrostatics),LUMO eigenvalue (VAMP Electrostatics),Molecular surface area (VAMP Electrostatics),Mean polarizability (VAMP Electrostatics)
DB00362,0.2461126319,0.1917808219,0.2086956522,0.198340419,0.0927152318,0.7045454545,0.12,0.3625,0.3372093023,0,0.4375,0.4444444444,0,0,0.25,0.4,0.2687694358,0.268777157,0.6257917772,0.4947368421,0.4978578629,0.376344086,0.6206052514,0.568716094,0.5644810065,0.5887746596,0.5754290876,0.5470332851,0.4781109962,0.334125099,0.97,0,0.03,0.7567666884,0.8329315036,0.6366233147,0.3566129538,0.6455879699,0.2267906874,0.2576732034
DB04839,0.0739640246,0.0136986301,0.0260869565,0.0285723295,0.0066225166,0.8636363636,0,0.15,0.1395348837,0.0547945205,0.3125,0,0.3333333333,0,0.125,0.3,0.4837849845,0.4841713222,0.1841177419,0.4,0.2687752016,0.2795698925,0.1913106364,0.3300180832,0.6936849746,0.7371492081,0.3369467028,0.5658465991,0.5815236125,0,1,0,0,0.9344985283,0.9710784116,0.8252845269,0.2971090377,0.6572248104,0.069386928,0.088754399
DB01268,0.0792656456,0.0410958904,0.052173913,0.0405856355,0.0463576159,0.7613636364,0.1866666667,0.2625,0.2441860465,0.0410958904,0.1875,0.2222222222,0,0,0.25,0.1,0.5055530875,0.5052762259,0.2093684134,0.4105263158,0.2646169355,0.2419354839,0.2198486871,0.6726943942,0.6915073796,0.6838010558,0.5356820235,0.7380607815,0.5415374009,0.7557403009,0.01,0,0.99,0.9243264229,0.9700365063,0.8414922448,0.3833800841,0.6131054909,0.081135084,0.0941238971
DB01556,0.0309527398,0.0273972603,0.0086956522,0.0136739381,0.0132450331,0.8409090909,0.1066666667,0.1,0.0930232558,0.1095890411,0.0625,0.1111111111,0,0,0,0.1,0.4917814305,0.4916201117,0.0859234666,0.3368421053,0.1784274194,0.1559139785,0.0895638629,0.842676311,0.6835228647,0.661850514,0.6513098464,0.8082489146,1,0.7822644497,0,0,1,0.9750787946,0.992067024,0.8430048124,0.3031741558,0.7177868034,0.0359562807,0.0424799415
CID4166,0.1684507435,0.0684931507,0.1217391304,0.1009306896,0.0529801325,0.75,0,0.3125,0.2906976744,0,0.5,0,0,0,0.25,0.6,0.4500222124,0.4500310366,0.4313997008,0.3894736842,0.3230846774,0.2956989247,0.4154428126,0.5253164557,0.664650375,0.7038066129,0.532068654,0.5658465991,0.6035849707,0,1,0,0,0.8316492424,0.9044252897,0.6176205077,0.2466989639,0.7131025474,0.1620984896,0.1845021753
CID9880,0.0834201192,0,0.0347826087,0.0317622143,0.0198675497,0.8409090909,0,0.175,0.1627906977,0.0410958904,0.3125,0,0.3333333333,0,0.125,0.3,0.5095513105,0.5096213532,0.2087650222,0.3789473684,0.2496849798,0.2634408602,0.2124499332,0.2983725136,0.7084442294,0.7540983607,0.30532972,0.5658465991,1,0,1,0,0,0.9245546145,0.9655006343,0.8068575976,0.292840203,0.6525157272,0.0782065762,0.0972849939
CID9869737,0.0975097901,0.0410958904,0.0695652174,0.049960849,0.0463576159,0.7840909091,0.2533333333,0.275,0.2558139535,0,0.3125,0.4444444444,0,0,0,0.5,0.4971123945,0.4972067039,0.2662345607,0.4842105263,0.3486643145,0.2634408602,0.2852136182,0.7169981917,0.6936849746,0.6929702695,0.5880758808,0.7561505065,0.5960013788,0.7557403009,0.02,0,0.98,0.9142913387,0.9623804332,0.9016299255,0.3882847641,0.6408223214,0.0959225276,0.118938844
DB08827,0.1456764909,0.0273972603,0.0434782609,0.0322877308,0.0794701987,0.7840909091,0.08,0.125,0.1162790698,0.1643835616,0.375,0.4444444444,0,0,0.125,0.5,0.661483785,0.661700807,0.3560564352,0.4105263158,0.2743825605,0.3010752688,0.3650422786,0.1247739602,0.800629083,0.8163378716,0.1644083107,0.5665701881,0.5746294381,0.7403008709,0.03,0,0.97,0.8497366906,0.9319079465,0.7538103703,0.3400938781,0.6565986674,0.1348600947,0.1502889797
DB00381,0.0816071762,0.0410958904,0.0608695652,0.0524885832,0.0662251656,0.7045454545,0.0933333333,0.3125,0.2906976744,0.0547945205,0.125,0.1111111111,0,0,0,0.2,0.5393158596,0.5394165115,0.2072746181,0.3473684211,0.2212701613,0.2419354839,0.2041611037,0.5723327306,0.7036051294,0.7065851625,0.4742547425,0.6975397974,1,0.750989707,0.03,0,0.97,0.9217958936,0.9676782409,0.7895680713,0.3713134596,0.6974109214,0.0810987615,0.0891189338
DB00390,0.1652949631,0.0821917808,0.1217391304,0.1067113706,0.0463576159,0.75,0,0.3125,0.2906976744,0,0.5,0,0,0,0.25,0.6,0.4278098623,0.4276846679,0.4193346569,0.4,0.3480972782,0.311827957,0.4047619048,0.5443037975,0.6513428502,0.6885245902,0.5510388437,0.5658465991,0.6035849707,0,1,0,0,0.8341817113,0.9071769564,0.6035047551,0.2498284742,0.7175840897,0.1553945635,0.1799707253
DB01589,0.0766407021,0,0.0173913043,0.0250618796,0.0198675497,0.6704545455,0.1066666667,0.1,0.1395348837,0.2739726027,0.1875,0.2222222222,0,0,0,0.2,0.5357618836,0.5356921167,0.1554413654,0.4,0.1809475806,0.3494623656,0.1750111259,0.3399638336,0.7261069441,0.7743817727,0.3468834688,0.5658465991,1,0.4152810768,1,0,0,0.9225437111,0.9733769907,0.8184618123,0.3711744163,0.6158681474,0.0604071383,0.0741183782
DB00377,0.056309199,0,0.0260869565,0.0123759124,0.0066225166,0.875,0.12,0.175,0.1627906977,0,0.375,0.1111111111,0,0,0,0.6,0.4873389605,0.4872749845,0.1502332927,0.4526315789,0.2979460685,0.247311828,0.1626056965,0.7857142857,0.6895717397,0.6824117811,0.6350496838,0.7836468886,1,0.7826603325,0.02,0,0.98,0.9513386,0.9789581986,0.8421880581,0.3355995605,0.7021227348,0.0571102856,0.0753608004
CID5462501,0.0680011067,0.0410958904,0.0608695652,0.0561987293,0.0529801325,0.7159090909,0.1066666667,0.35,0.3255813953,0,0.125,0.1111111111,0,0,0.125,0.1,0.4509107064,0.4512725016,0.1775555148,0.3789473684,0.318359375,0.2741935484,0.170282599,0.9529837251,0.6511008952,0.579327591,0.8166214995,0.2547033285,0.2140641158,0.7042755344,0,1,0,0.9323515517,0.9738966963,0.7729735611,0.2986526792,0.7499227239,0.0710223384,0.0759928877
DB08864,0.0720566106,0.0273972603,0.052173913,0.0511958127,0.0463576159,0.7954545455,0.28,0.2625,0.2441860465,0,0.1875,0.3333333333,0,0,0,0.3,0.5211017326,0.52141527,0.2008347375,0.4736842105,0.396484375,0.2688172043,0.2068313307,0.5470162749,0.7086861844,0.7543762156,0.5537488708,0.6107091172,1,0.6033254157,0.99,0,0.01,0.9381089063,0.9758284953,0.9226957186,0.3506551183,0.6248706484,0.0735856838,0.0891045772
DB00665,0.0609900108,0.0136986301,0.0608695652,0.0516267362,0.0198675497,0.5227272727,0.1866666667,0.4,0.3720930233,0.1917808219,0.125,0.1111111111,0,0,0.125,0.1,0.4740115504,0.4742396027,0.1224244649,0.3157894737,0.2114415323,0.3655913978,0.1178793947,0.6283905967,0.6750544399,0.7099194221,0.6160794941,0.4551374819,0.3998621165,0.342834521,0.61,0.39,0,0.9261770977,0.9771309311,0.7913109339,0.2025410534,0.5819480734,0.0499935925,0.0531374364
DB01407,0.0519860273,0.0547945205,0.0260869565,0.0306270988,0.0264900662,0.7045454545,0.16,0.225,0.2093023256,0.1643835616,0.0625,0.1111111111,0,0,0,0.1,0.4868947135,0.4872749845,0.1291868956,0.3789473684,0.2350050403,0.252688172,0.1336782377,0.9086799277,0.6840067747,0.669074743,0.7326106594,0.8328509407,0.5963460876,0.7723673793,0.01,0,0.99,0.9551342268,0.9853407652,0.8255797187,0.387846972,0.7189179389,0.0519374047,0.0600927146
CID25134326,0.1202660483,0.0273972603,0.0956521739,0.0652691433,0.059602649,0.7045454545,0.2666666667,0.3375,0.3372093023,0,0.3125,0.3333333333,0,0,0,0.5,0.4331408263,0.4332712601,0.319716712,0.4210526316,0.3172253024,0.2688172043,0.3239875389,0.5117540687,0.7016694895,0.7154765213,0.4453477868,0.6722141823,1,0.7181314331,0.08,0,0.92,0.8925846401,0.9481155761,0.8849048758,0.385928428,0.6265946533,0.1186160144,0.1379798205
CID108222,0.151954312,0.0136986301,0.1130434783,0.0635980009,0.0728476821,0.6931818182,0.2133333333,0.325,0.3023255814,0.0547945205,0.4375,0.4444444444,0,0,0.375,0.4,0.5002221235,0.5003103662,0.3514684374,0.4947368421,0.3073966734,0.3602150538,0.3911326213,0.3688969259,0.7215097992,0.7671575438,0.3766937669,0.5897250362,0.6456394347,0.648456057,0.85,0,0.15,0.8608275378,0.9355168958,0.8949196608,0.4045903575,0.6630222853,0.1391352595,0.1637240396
DB00682,0.0589903752,0.0136986301,0.0347826087,0.0334228463,0.0264900662,0.8409090909,0,0.2125,0.1976744186,0,0.1875,0.2222222222,0,0,0,0.3,0.5144380275,0.5145872129,0.1496020955,0.4421052632,0.3107988911,0.2849462366,0.1579327993,0.7730560579,0.6961045246,0.662128369,0.5501355014,0.3791606368,0.2933471217,0,0,1,0,0.9441793404,0.9790638521,0.8150571729,0.3050510138,0.6244385168,0.0578731332,0.07023706
DB08916,0.0989403506,0.0273972603,0.0695652174,0.0465660127,0.0529801325,0.7045454545,0.2,0.3,0.2790697674,0.0821917808,0.25,0.3333333333,0,0,0.125,0.3,0.5202132386,0.5201738051,0.2407280735,0.4736842105,0.3200604839,0.3225806452,0.261070316,0.4602169982,0.7040890394,0.7335370936,0.4317976513,0.6483357453,0.5446397794,0.7129849565,0.27,0,0.72,0.9057588094,0.9620037137,0.8398784727,0.3738155159,0.6169729199,0.092347077,0.1084519393
DB01353,0.0373790153,0.0273972603,0.0434782609,0.0395556233,0.0264900662,0.6590909091,0.1733333333,0.4125,0.3837209302,0,0.0625,0,0,0,0,0.1,0.4566859174,0.4562383613,0.0986697587,0.2526315789,0.154296875,0.1666666667,0.089341344,0.7278481013,0.663682555,0.6996387886,0.7244805781,0.4232995658,0.4112375043,0,0.77,0.23,0,0.9615500557,0.9872277799,0.7963560718,0.1416219821,0.6988881035,0.0426084526,0.0444216224
DB01244,0.0720836023,0,0.0260869565,0.0082558634,0.0662251656,0.9090909091,0.0933333333,0.1375,0.1279069767,0,0.1875,0.2222222222,0,0,0.125,0.2,0.5948467348,0.5946617008,0.2178075488,0.3684210526,0.2210811492,0.1451612903,0.224187806,0.5858951175,0.7452213888,0.7479855515,0.4760614273,0.7026049204,1,0.7604908947,0.02,0,0.98,0.9385663205,0.9712883832,0.8531832721,0.4099919299,0.7398572558,0.0872489719,0.0961117913
CID6918837,0.0682350348,0.0547945205,0.0434782609,0.0405435942,0.0463576159,0.8181818182,0.16,0.2375,0.2209302326,0,0.1875,0.3333333333,0,0,0.125,0.2,0.5211017326,0.5207945376,0.1843874606,0.4842105263,0.3084677419,0.247311828,0.2069425901,0.678119349,0.6944108396,0.682967491,0.593495935,0.7141823444,0.4384694933,0.7636579572,0.01,0,0.94,0.93873849,0.9774183712,0.8671283434,0.4132340463,0.6590758525,0.0742783812,0.084845338
DB00530,0.0781342433,0.0136986301,0.0608695652,0.0392718444,0.0728476821,0.7613636364,0.1333333333,0.3,0.2790697674,0,0.1875,0.3333333333,0,0,0,0.3,0.4793425144,0.4798261949,0.2122296557,0.4105263158,0.3189894153,0.252688172,0.2143969737,0.5099457505,0.6946527946,0.737982773,0.5158084914,0.6056439942,1,0.6064924782,0.99,0,0.01,0.9261088585,0.9708987811,0.8475730255,0.3818233593,0.6473554865,0.0800746219,0.0926014399
DB00245,0.0587879374,0,0.0173913043,0.0065531901,0.0264900662,0.9318181818,0.0533333333,0.1125,0.1046511628,0,0.25,0.2222222222,0,0,0.125,0.3,0.5664149267,0.5667287399,0.1677260771,0.4,0.2340599798,0.1827956989,0.1802959502,0.76039783,0.734817324,0.7060294526,0.5745257453,0.7793053546,1,0.8131433096,0,0,1,0.9503238267,0.9783700114,0.8520851248,0.3175751005,0.7395426059,0.0648962503,0.079256618
DB00228,0.0311349338,0,0.0086956522,0.0048505168,0.0198675497,0.2386363636,0,0.125,0.1162790698,0.8219178082,0,0,0,0,0,0,0.4700133274,0.4698944755,0.0368680381,0.0842105263,0.040952621,0.3817204301,0.0229194482,0.746835443,0.66779579,0.7074187274,0.7533875339,0.5658465991,1,0,1,0,0,0.9507533248,0.9909759919,0.7241481905,0.0574925263,0.6761144667,0.0205362426,0.0167019694
DB00970,0.2720201718,0.0821917808,0.2434782609,0.1868421191,0.0529801325,0.6818181818,0.1733333333,0.3875,0.3604651163,0,0.4375,0.1111111111,0,0,0.25,0.3,0.2629942248,0.2625698324,0.6317172459,0.4631578947,0.2808719758,0.3494623656,0.6854695149,0.4710669078,0.5632712316,0.5871075299,0.4769647696,0.5513748191,0.4463977939,0.4287410926,0.12,0,0.88,0.7337360053,0.7818641248,0.7097274277,0.3809417296,0.5744097862,0.2577443867,0.2901466317
DB01170,0.0342434787,0.0547945205,0.0347826087,0.0355459328,0.0198675497,0.7045454545,0.3866666667,0.3625,0.3372093023,0,0.0625,0,0,0,0,0,0.4513549534,0.4512725016,0.0943792856,0.3684210526,0.2321068548,0.1935483871,0.0972407655,0.9086799277,0.6520687152,0.6185051403,0.7877145438,0.9377713459,1,0.9243863816,0,0,1,0.9692154056,0.9885341602,0.8542881182,0.4060283406,0.8908458476,0.0436967578,0.0486554792
DB00933,0.0765912173,0,0.0260869565,0.0357666497,0.0264900662,0.8181818182,0.1066666667,0.15,0.2209302326,0,0.25,0.2222222222,0,0,0,0.4,0.5330964016,0.5332091868,0.2044689879,0.4947368421,0.3700856855,0.2849462366,0.2223520249,0.6121157324,0.7253810791,0.7068630175,0.4968383017,0.7018813314,1,0.7854315123,0,0,1,0.9403050538,0.9736813217,0.8620944061,0.4313813986,0.6687143081,0.0750437611,0.0974317502
DB01078,0.2017652576,0.1232876712,0.1652173913,0.1483059977,0.0662251656,0.7045454545,0,0.3625,0.3372093023,0,0.5625,0,0,0,0.25,0.7,0.3513993781,0.3513345748,0.5006617839,0.4210526316,0.400390625,0.3548387097,0.4791388518,0.5858951175,0.6082748609,0.6393442623,0.5925925926,0.5658465991,0.5825577387,0,1,0,0,0.7929108102,0.8791218306,0.5176880323,0.2529406606,0.7171679124,0.1852685016,0.2115969026
DB01247,0.0416527022,0.0273972603,0.0434782609,0.0352936849,0.0264900662,0.7045454545,0.24,0.3625,0.3372093023,0,0.125,0.2222222222,0,0,0.125,0.1,0.4335850733,0.4338919926,0.1089607768,0.3684210526,0.2484248992,0.2311827957,0.1109813084,0.6609403255,0.6503750302,0.6874131703,0.667570009,0.5701881331,0.5118924509,0.5273159145,1,0,0,0.9599819128,0.9875321305,0.8746325992,0.3045921982,0.6647259846,0.0440028634,0.0502181929
DB01106,0.0842253718,0.0136986301,0.0347826087,0.0338064733,0.0331125828,0.8522727273,0.08,0.1625,0.1511627907,0.0410958904,0.25,0.2222222222,0,0,0,0.4,0.5437583296,0.5437616387,0.2276675731,0.4105263158,0.2927797379,0.2419354839,0.2314196707,0.5605786618,0.7292523591,0.7085301473,0.566395664,0.5376266281,0.2612892106,0.7672209026,0,0.01,0,0.9222287337,0.9647249158,0.8243537217,0.3228553146,0.7037740493,0.0833639409,0.1001263481
DB00857,0.0551890432,0,0.0086956522,0.0017026733,0.0397350993,0.9772727273,0.0666666667,0.0625,0.0581395349,0,0.125,0.2222222222,0,0,0,0.2,0.6219458019,0.6219739292,0.1716967806,0.3894736842,0.1998487903,0.123655914,0.1858032933,0.4556962025,0.7662714735,0.8171714365,0.4552845528,0.6295224313,1,0.6698337292,0.75,0,0.25,0.9556239729,0.9821279929,0.8835189039,0.3993923423,0.675499159,0.0682595928,0.0787167275
DB04833,0.0459376357,0,0.0260869565,0.0171686225,0.0066225166,0.8522727273,0.1466666667,0.2,0.1860465116,0,0.1875,0.2222222222,0,0,0,0.3,0.4833407375,0.4835505897,0.1217376555,0.4210526316,0.2119455645,0.2043010753,0.1395749889,0.6482820976,0.6830389548,0.7249235899,0.6549232159,0.5774240232,1,0.513064133,1,0,0,0.9599530982,0.9850574718,0.8641047749,0.3602948474,0.6705944434,0.0474974336,0.0609325899
CID9874592,0.132162643,0.0821917808,0.1043478261,0.1025124942,0.0529801325,0.7386363636,0.0266666667,0.325,0.3023255814,0,0.375,0.3333333333,0,0,0,0.6,0.5819635717,0.5816263191,0.3219272927,0.4947368421,0.4742943548,0.3924731183,0.3268802848,0.52079566,0.7009436245,0.7001944985,0.5248419151,0.6128798842,0.3915891072,0.7343626287,0.02,0.08,0.29,0.867984647,0.9336745734,0.7159911602,0.3440733477,0.5815572353,0.1176187637,0.1407843785
CID49836058,0.1332895468,0.0136986301,0.0695652174,0.0459196275,0.059602649,0.6818181818,0.1733333333,0.225,0.2093023256,0.1780821918,0.3125,0.3333333333,0,0,0.125,0.3,0.6090626388,0.6089385475,0.2903312812,0.4,0.2072202621,0.3387096774,0.3138072986,0.4710669078,0.7769174933,0.7621561545,0.3766937669,0.502894356,0.3012754223,0.6215360253,0,0.98,0,0.8566620934,0.931093803,0.7847343255,0.380033392,0.6614993731,0.1223672009,0.1321096822
CID11285791,0.1464007684,0.0136986301,0.0695652174,0.0551266757,0.1125827815,0.8295454545,0.1066666667,0.2,0.2093023256,0,0.3125,0.4444444444,0,0,0.125,0.3,0.7441137272,0.7442582247,0.3993865986,0.4,0.2312878024,0.2096774194,0.4225634179,0.1274864376,0.8100653278,0.8699638789,0.1373080397,0.5658465991,0.6028955533,0.6409342835,0.94,0,0.06,0.8729079783,0.9344831536,0.8478738267,0.3803377352,0.6695813869,0.1527027864,0.1755257495
DB00309,0.1592195798,0.0821917808,0.1043478261,0.0866156215,0.0463576159,0.7840909091,0.12,0.275,0.2558139535,0,0.5625,0.3333333333,0,0,0.375,0.5,0.5282096846,0.5282433271,0.4112319747,0.5157894737,0.4398311492,0.3387096774,0.4312972853,0.6428571429,0.6939269296,0.7196443457,0.5943992773,0.7206946454,0.5498104102,0.7086302454,0,0,1,0.8520056663,0.9016091486,0.8074300732,0.4404947304,0.7231460891,0.1455186686,0.1845191377
DB01012,0.0700299833,0.0136986301,0.0086956522,0.0063219629,0.0463576159,0.8636363636,0.0533333333,0.05,0.0465116279,0.1643835616,0.1875,0.3333333333,0,0,0,0.3,0.5926254998,0.5927995034,0.1803500225,0.3578947368,0.1734501008,0.1989247312,0.1935358255,0.5605786618,0.7611904186,0.765212559,0.460704607,0.6903039074,1,0.7596991291,0.02,0,0.98,0.9302141275,0.9756549513,0.8109959265,0.394933936,0.6718370032,0.0707130877,0.0810550475
DB06589,0.0880491969,0.0410958904,0.0782608696,0.0669560511,0.0331125828,0.6704545455,0.3066666667,0.3625,0.3720930233,0,0.25,0.4444444444,0,0,0.125,0.3,0.4660151044,0.4655493482,0.2049528131,0.5052631579,0.2982610887,0.3387096774,0.2367601246,0.465641953,0.6857004597,0.7274242845,0.4715447154,0.6041968162,0.489486384,0.6385589865,0.96,0,0.04,0.9219888344,0.9671054733,0.9169945393,0.4208595885,0.6348359542,0.0831141268,0.1002906402
DB01091,0.0610462435,0,0.0086956522,0.0017026733,0.0331125828,0.9886363636,0.0533333333,0.05,0.0465116279,0,0.1875,0.3333333333,0,0,0,0.3,0.6272767659,0.6275605214,0.1832223872,0.4,0.1932333669,0.1344086022,0.2029928794,0.4240506329,0.7703847084,0.8085579328,0.4010840108,0.6338639653,1,0.707442597,0.25,0,0.75,0.9509286303,0.978637185,0.8685726727,0.3967873344,0.6733987347,0.0709271126,0.087340744
DB00241,0.0400804353,0.0273972603,0.0434782609,0.0395556233,0.0264900662,0.6818181818,0.1733333333,0.3875,0.3604651163,0,0.0625,0,0,0,0,0.1,0.4544646824,0.4543761639,0.1062274423,0.2631578947,0.1513986895,0.1666666667,0.0988540276,0.7269439421,0.6610210501,0.6954709642,0.7199638663,0.4196816208,0.4064115822,0,0.7,0.3,0,0.9594616143,0.9859870045,0.8076355741,0.2021195927,0.70156604,0.0443200773,0.0472538495
CID53398674,0.2069679091,0.0273972603,0.147826087,0.1149829995,0.0463576159,0.75,0.0933333333,0.3125,0.2906976744,0,0.3125,0.1111111111,0,0,0.125,0.3,0.5188804976,0.5189323402,0.5217693544,0.3894736842,0.2234753024,0.2580645161,0.5409434802,0.3119349005,0.7215097992,0.7691025285,0.3188798555,0.5658465991,0.4967252671,0.4362628662,1,0,0,0.8012744077,0.8591613803,0.7282387328,0.3624216404,0.6746060585,0.2112276258,0.2303114947
DB00396,0.0603692016,0,0.0173913043,0.0179411316,0.0066225166,0.9318181818,0,0.1125,0.1046511628,0,0.25,0,0,0,0.125,0.3,0.5353176366,0.5350713842,0.1717023418,0.3368421053,0.2006048387,0.1666666667,0.1722852692,0.5036166365,0.7108637793,0.7568769103,0.5103884372,0.5658465991,1,0,1,0,0,0.9472890716,0.9760451769,0.808966362,0.2466654889,0.7165098607,0.0657016426,0.0804925434
CID9823820,0.0856491843,0.0547945205,0.0695652174,0.0607339363,0.0397350993,0.6931818182,0.1733333333,0.3375,0.3139534884,0.0410958904,0.25,0.3333333333,0.3333333333,0,0,0.3,0.5135495335,0.513345748,0.2061540344,0.5052631579,0.4152595766,0.3709677419,0.2186804628,0.4412296564,0.6929591096,0.7363156432,0.4480578139,0.5694645441,0.5894519131,0.5815518606,1,0,0,0.9195602458,0.9696705938,0.8458687927,0.3483930717,0.6247525694,0.0771271551,0.0945194385
DB00351,0.07296983,0,0.0347826087,0.0317622143,0.0198675497,0.8636363636,0,0.1875,0.1744186047,0,0.25,0,0,0,0.125,0.3,0.5068858285,0.5065176909,0.1971671199,0.3578947368,0.2268145161,0.2096774194,0.1966510903,0.5009041591,0.6987660295,0.7429841623,0.5076784101,0.5658465991,1,0,1,0,0,0.9325582081,0.9691440417,0.7937581824,0.3022685251,0.671527643,0.0736627753,0.0896529032
DB00849,0.0450289149,0.0136986301,0.0434782609,0.0349363337,0.0132450331,0.7159090909,0.1466666667,0.35,0.3255813953,0,0.125,0.1111111111,0,0,0,0.2,0.4589071524,0.4587212911,0.1130427045,0.3368421053,0.2133316532,0.2311827957,0.1131508678,0.7368896926,0.667553835,0.7043623229,0.7344173442,0.4218523878,0.4136504654,0.2834520982,0.8,0.2,0,0.9557155863,0.9843960363,0.8202188754,0.2604424083,0.7043308294,0.0454904966,0.052778633
CID18726,0.0759029288,0,0.0347826087,0.0203742728,0.0794701987,0.875,0.0533333333,0.175,0.1627906977,0,0.125,0.2222222222,0,0,0,0.2,0.6450466459,0.6449410304,0.2226902907,0.3263157895,0.1803805444,0.1397849462,0.2215732087,0.4746835443,0.7662714735,0.7968880245,0.4290876242,0.6562952243,1,0.7201108472,0.14,0,0.86,0.9316505057,0.9668830963,0.8172771574,0.3186423317,0.7444720635,0.085872827,0.0953751295
CID9324,0.0807186992,0,0.0347826087,0.0317622143,0.0198675497,0.8295454545,0,0.175,0.1627906977,0.0547945205,0.25,0,0,0,0.125,0.3,0.5144380275,0.5145872129,0.2069548485,0.3578947368,0.2353200605,0.2419354839,0.2068313307,0.4150090416,0.7108637793,0.7568769103,0.4218608853,0.5658465991,1,0,1,0,0,0.9266358849,0.9670868324,0.7916914453,0.2957776153,0.6540693535,0.0766932117,0.0942531689
CID6420504,0.0524786259,0.0273972603,0.0173913043,0.0169531607,0.0198675497,0.9204545455,0.0666666667,0.125,0.1162790698,0,0.1875,0.2222222222,0,0,0,0.2,0.5335406486,0.5338299193,0.1494686264,0.4631578947,0.2852822581,0.2043010753,0.1665554072,0.8110307414,0.7082022744,0.6849124757,0.6124661247,0.7973950796,0.6173733195,0.7917656374,0,0,1,0.9554358007,0.9819327588,0.8493467237,0.3254392088,0.7059963919,0.0576213219,0.0706349128
CID101524,0.1402399113,0.0547945205,0.0956521739,0.0738298062,0.0529801325,0.7159090909,0.12,0.3,0.2790697674,0.0547945205,0.4375,0.5555555556,0,0,0.375,0.4,0.6410484229,0.6412166356,0.2932008653,0.5473684211,0.336000504,0.4462365591,0.3408433467,0.5099457505,0.7556254537,0.7454848569,0.4634146341,0.6410998553,0.5870389521,0.7830562154,0,0,1,0.8689370218,0.9309789131,0.8062222302,0.3898303005,0.5926852439,0.1204119473,0.1522864785
DB00206,0.126548368,0.0136986301,0.0956521739,0.0618953276,0.0662251656,0.75,0.0666666667,0.3125,0.2906976744,0,0.375,0.3333333333,0,0,0.125,0.5,0.5357618836,0.5356921167,0.3225557094,0.4210526316,0.318422379,0.2956989247,0.3266021362,0.4755877034,0.7215097992,0.7627118644,0.4670280036,0.6454413893,0.7624956911,0.6828978622,0.59,0,0.41,0.8761158414,0.9349031,0.754416387,0.4412606863,0.6671485667,0.1173759339,0.140981239
DB00470,0.0603692016,0.0136986301,0.0173913043,0.0154817147,0.0264900662,0.9318181818,0,0.1125,0.1046511628,0,0.1875,0.1111111111,0,0,0,0.3,0.658374056,0.6579764122,0.1777668407,0.3263157895,0.162172379,0.1290322581,0.1822986204,0.4023508137,0.7962738931,0.854959711,0.4092140921,0.5651230101,0.4763874526,0,1,0,0,0.9472928253,0.9773934079,0.8110008279,0.3447181257,0.7304811507,0.0711952778,0.0815776521
CID54677972,0.0650657585,0.0273972603,0.0695652174,0.0636505526,0.0132450331,0.5909090909,0.1733333333,0.4375,0.4534883721,0,0.1875,0.2222222222,0,0,0.125,0.2,0.4149266992,0.4152700186,0.1439407842,0.4842105263,0.4306955645,0.4301075269,0.1487538941,0.8264014467,0.6723929349,0.6348985829,0.593495935,0.3574529667,0.2933471217,0.3044338876,0,1,0,0.9367755724,0.9775913843,0.8420409361,0.3110805816,0.6184479691,0.0557304951,0.0662827696
CID6851740,0.1059401999,0.0273972603,0.052173913,0.0415157997,0.059602649,0.8181818182,0.1466666667,0.2,0.1860465116,0.0410958904,0.25,0.3333333333,0,0,0,0.4,0.5744113727,0.5747982619,0.2757942797,0.4210526316,0.2300277218,0.2365591398,0.3008455719,0.5045207957,0.7239293491,0.7179772159,0.4444444444,0.6519536903,1,0.7779097387,0.01,0,0.99,0.9079493543,0.9529338698,0.863704725,0.3290234744,0.632650042,0.1035405383,0.1262101279
DB01348,0.0945946858,0.0273972603,0.0608695652,0.0770091808,0.0662251656,0.7045454545,0.08,0.2875,0.3372093023,0,0.1875,0.1111111111,0,0,0.25,0.1,0.5055530875,0.5058969584,0.2429664603,0.4210526316,0.3327872984,0.2956989247,0.244882065,0.9412296564,0.6919912896,0.6340650181,0.8527551942,0.3516642547,0.2412961048,0.604908947,0,1,0,0.9161811059,0.9636190614,0.7821088898,0.3280501718,0.6884970649,0.0931740105,0.1057719501
